user_id,signup_date,revenue_month,mrr,is_active
297,2023-05-12,2024-01-01,50.00,t
297,2023-05-12,2024-02-01,50.00,t
297,2023-05-12,2024-03-01,50.00,t
297,2023-05-12,2024-04-01,50.00,t
297,2023-05-12,2024-05-01,50.00,t
297,2023-05-12,2024-06-01,50.00,t
297,2023-05-12,2024-07-01,50.00,t
297,2023-05-12,2024-08-01,50.00,t
297,2023-05-12,2024-09-01,50.00,t
297,2023-05-12,2024-10-01,50.00,t
297,2023-05-12,2024-11-01,50.00,t
297,2023-05-12,2024-12-01,50.00,t
297,2023-05-12,2025-01-01,50.00,t
298,2023-02-23,2023-03-01,50.00,t
298,2023-02-23,2023-04-01,50.00,t
298,2023-02-23,2023-05-01,50.00,t
298,2023-02-23,2023-06-01,50.00,t
298,2023-02-23,2023-07-01,50.00,t
298,2023-02-23,2023-08-01,50.00,t
298,2023-02-23,2023-09-01,50.00,t
298,2023-02-23,2023-10-01,50.00,t
298,2023-02-23,2023-11-01,50.00,t
298,2023-02-23,2023-12-01,50.00,t
298,2023-02-23,2024-01-01,50.00,t
298,2023-02-23,2024-02-01,50.00,t
298,2023-02-23,2024-03-01,50.00,t
298,2023-02-23,2024-04-01,50.00,t
298,2023-02-23,2024-05-01,50.00,t
298,2023-02-23,2024-06-01,50.00,t
298,2023-02-23,2024-07-01,50.00,t
298,2023-02-23,2024-08-01,50.00,t
298,2023-02-23,2024-09-01,50.00,t
298,2023-02-23,2024-10-01,50.00,t
298,2023-02-23,2024-11-01,50.00,t
298,2023-02-23,2024-12-01,50.00,t
298,2023-02-23,2025-01-01,50.00,t
299,2023-11-21,2023-12-01,20.00,t
299,2023-11-21,2024-01-01,20.00,t
299,2023-11-21,2024-02-01,20.00,t
299,2023-11-21,2024-03-01,20.00,t
299,2023-11-21,2024-04-01,20.00,t
299,2023-11-21,2024-05-01,20.00,t
299,2023-11-21,2024-06-01,20.00,t
299,2023-11-21,2024-07-01,20.00,t
299,2023-11-21,2024-08-01,20.00,t
299,2023-11-21,2024-09-01,20.00,t
299,2023-11-21,2024-10-01,20.00,t
299,2023-11-21,2024-11-01,20.00,t
299,2023-11-21,2024-12-01,20.00,t
299,2023-11-21,2025-01-01,20.00,t
300,2024-10-18,2024-11-01,20.00,t
300,2024-10-18,2024-12-01,20.00,t
300,2024-10-18,2025-01-01,20.00,t
301,2023-06-01,2023-06-01,50.00,t
301,2023-06-01,2023-07-01,50.00,t
301,2023-06-01,2023-08-01,50.00,t
301,2023-06-01,2023-09-01,50.00,t
301,2023-06-01,2023-10-01,50.00,t
301,2023-06-01,2023-11-01,50.00,t
301,2023-06-01,2023-12-01,50.00,t
301,2023-06-01,2024-01-01,50.00,t
301,2023-06-01,2024-02-01,50.00,t
301,2023-06-01,2024-03-01,50.00,t
301,2023-06-01,2024-04-01,50.00,t
301,2023-06-01,2024-05-01,50.00,t
301,2023-06-01,2024-06-01,50.00,t
301,2023-06-01,2024-07-01,50.00,t
301,2023-06-01,2024-08-01,50.00,t
301,2023-06-01,2024-09-01,50.00,t
301,2023-06-01,2024-10-01,50.00,t
301,2023-06-01,2024-11-01,50.00,t
301,2023-06-01,2024-12-01,50.00,t
301,2023-06-01,2025-01-01,50.00,t
302,2024-11-07,2024-12-01,50.00,t
302,2024-11-07,2025-01-01,50.00,t
303,2024-08-16,2024-09-01,50.00,t
303,2024-08-16,2024-10-01,50.00,t
303,2024-08-16,2024-11-01,50.00,t
303,2024-08-16,2024-12-01,50.00,t
303,2024-08-16,2025-01-01,50.00,t
304,2024-12-19,2025-01-01,50.00,t
305,2024-10-12,2024-11-01,20.00,t
305,2024-10-12,2024-12-01,20.00,t
305,2024-10-12,2025-01-01,20.00,t
306,2024-06-03,2024-07-01,50.00,t
306,2024-06-03,2024-08-01,50.00,t
306,2024-06-03,2024-09-01,50.00,t
306,2024-06-03,2024-10-01,50.00,t
306,2024-06-03,2024-11-01,50.00,t
306,2024-06-03,2024-12-01,50.00,t
306,2024-06-03,2025-01-01,50.00,t
307,2024-02-12,2024-03-01,20.00,t
307,2024-02-12,2024-04-01,20.00,t
307,2024-02-12,2024-05-01,20.00,t
307,2024-02-12,2024-06-01,20.00,t
307,2024-02-12,2024-07-01,20.00,t
307,2024-02-12,2024-08-01,20.00,t
307,2024-02-12,2024-09-01,20.00,t
307,2024-02-12,2024-10-01,20.00,t
307,2024-02-12,2024-11-01,20.00,t
307,2024-02-12,2024-12-01,20.00,t
307,2024-02-12,2025-01-01,20.00,t
308,2024-01-24,2024-02-01,50.00,t
308,2024-01-24,2024-03-01,50.00,t
308,2024-01-24,2024-04-01,50.00,t
308,2024-01-24,2024-05-01,50.00,t
308,2024-01-24,2024-06-01,50.00,t
308,2024-01-24,2024-07-01,50.00,t
308,2024-01-24,2024-08-01,50.00,t
308,2024-01-24,2024-09-01,50.00,t
308,2024-01-24,2024-10-01,50.00,t
308,2024-01-24,2024-11-01,50.00,t
308,2024-01-24,2024-12-01,50.00,t
308,2024-01-24,2025-01-01,50.00,t
309,2024-12-15,2025-01-01,50.00,t
310,2024-12-15,2025-01-01,20.00,t
311,2024-04-06,2024-05-01,50.00,t
311,2024-04-06,2024-06-01,50.00,t
311,2024-04-06,2024-07-01,50.00,t
311,2024-04-06,2024-08-01,50.00,t
311,2024-04-06,2024-09-01,50.00,t
311,2024-04-06,2024-10-01,50.00,t
311,2024-04-06,2024-11-01,50.00,t
311,2024-04-06,2024-12-01,50.00,t
311,2024-04-06,2025-01-01,50.00,t
312,2024-11-12,2024-12-01,50.00,t
312,2024-11-12,2025-01-01,50.00,t
313,2023-11-27,2023-12-01,50.00,t
313,2023-11-27,2024-01-01,50.00,t
313,2023-11-27,2024-02-01,50.00,t
313,2023-11-27,2024-03-01,50.00,t
313,2023-11-27,2024-04-01,50.00,t
313,2023-11-27,2024-05-01,50.00,t
313,2023-11-27,2024-06-01,50.00,t
313,2023-11-27,2024-07-01,50.00,t
313,2023-11-27,2024-08-01,50.00,t
313,2023-11-27,2024-09-01,50.00,t
313,2023-11-27,2024-10-01,50.00,t
313,2023-11-27,2024-11-01,50.00,t
313,2023-11-27,2024-12-01,50.00,t
313,2023-11-27,2025-01-01,50.00,t
314,2023-10-05,2023-11-01,20.00,t
314,2023-10-05,2023-12-01,20.00,t
314,2023-10-05,2024-01-01,20.00,t
314,2023-10-05,2024-02-01,20.00,t
314,2023-10-05,2024-03-01,20.00,t
314,2023-10-05,2024-04-01,20.00,t
314,2023-10-05,2024-05-01,20.00,t
314,2023-10-05,2024-06-01,20.00,t
314,2023-10-05,2024-07-01,20.00,t
314,2023-10-05,2024-08-01,20.00,t
314,2023-10-05,2024-09-01,20.00,t
314,2023-10-05,2024-10-01,20.00,t
314,2023-10-05,2024-11-01,20.00,t
314,2023-10-05,2024-12-01,20.00,t
314,2023-10-05,2025-01-01,20.00,t
315,2023-03-09,2024-11-01,20.00,t
315,2023-03-09,2024-12-01,20.00,t
315,2023-03-09,2025-01-01,20.00,t
316,2024-01-25,2024-02-01,50.00,t
316,2024-01-25,2024-03-01,50.00,t
316,2024-01-25,2024-04-01,50.00,t
316,2024-01-25,2024-05-01,50.00,t
316,2024-01-25,2024-06-01,50.00,t
316,2024-01-25,2024-07-01,50.00,t
316,2024-01-25,2024-08-01,50.00,t
316,2024-01-25,2024-09-01,50.00,t
316,2024-01-25,2024-10-01,50.00,t
316,2024-01-25,2024-11-01,50.00,t
316,2024-01-25,2024-12-01,50.00,t
316,2024-01-25,2025-01-01,50.00,t
317,2024-07-04,2024-08-01,50.00,t
317,2024-07-04,2024-09-01,50.00,t
317,2024-07-04,2024-10-01,50.00,t
317,2024-07-04,2024-11-01,50.00,t
317,2024-07-04,2024-12-01,50.00,t
317,2024-07-04,2025-01-01,50.00,t
318,2024-01-04,2024-02-01,50.00,t
318,2024-01-04,2024-03-01,50.00,t
318,2024-01-04,2024-04-01,50.00,t
318,2024-01-04,2024-05-01,50.00,t
318,2024-01-04,2024-06-01,50.00,t
318,2024-01-04,2024-07-01,50.00,t
318,2024-01-04,2024-08-01,50.00,t
318,2024-01-04,2024-09-01,50.00,t
318,2024-01-04,2024-10-01,50.00,t
318,2024-01-04,2024-11-01,50.00,t
318,2024-01-04,2024-12-01,50.00,t
318,2024-01-04,2025-01-01,50.00,t
319,2024-02-04,2024-08-01,20.00,t
319,2024-02-04,2024-09-01,20.00,t
319,2024-02-04,2024-10-01,20.00,t
319,2024-02-04,2024-11-01,20.00,t
319,2024-02-04,2024-12-01,20.00,t
319,2024-02-04,2025-01-01,20.00,t
320,2024-07-16,2024-08-01,20.00,t
320,2024-07-16,2024-09-01,20.00,t
320,2024-07-16,2024-10-01,20.00,t
320,2024-07-16,2024-11-01,20.00,t
320,2024-07-16,2024-12-01,20.00,t
320,2024-07-16,2025-01-01,20.00,t
321,2023-04-22,2023-05-01,50.00,t
321,2023-04-22,2023-06-01,50.00,t
321,2023-04-22,2023-07-01,50.00,t
321,2023-04-22,2023-08-01,50.00,t
321,2023-04-22,2023-09-01,50.00,t
321,2023-04-22,2023-10-01,50.00,t
321,2023-04-22,2023-11-01,50.00,t
321,2023-04-22,2023-12-01,50.00,t
321,2023-04-22,2024-01-01,50.00,t
321,2023-04-22,2024-02-01,50.00,t
321,2023-04-22,2024-03-01,50.00,t
321,2023-04-22,2024-04-01,50.00,t
321,2023-04-22,2024-05-01,50.00,t
321,2023-04-22,2024-06-01,50.00,t
321,2023-04-22,2024-07-01,50.00,t
321,2023-04-22,2024-08-01,50.00,t
321,2023-04-22,2024-09-01,50.00,t
321,2023-04-22,2024-10-01,50.00,t
321,2023-04-22,2024-11-01,50.00,t
321,2023-04-22,2024-12-01,50.00,t
321,2023-04-22,2025-01-01,50.00,t
322,2023-12-07,2024-01-01,50.00,t
322,2023-12-07,2024-02-01,50.00,t
322,2023-12-07,2024-03-01,50.00,t
322,2023-12-07,2024-04-01,50.00,t
322,2023-12-07,2024-05-01,50.00,t
322,2023-12-07,2024-06-01,50.00,t
322,2023-12-07,2024-07-01,50.00,t
322,2023-12-07,2024-08-01,50.00,t
322,2023-12-07,2024-09-01,50.00,t
322,2023-12-07,2024-10-01,50.00,t
322,2023-12-07,2024-11-01,50.00,t
322,2023-12-07,2024-12-01,50.00,t
322,2023-12-07,2025-01-01,50.00,t
323,2023-11-19,2023-12-01,50.00,t
323,2023-11-19,2024-01-01,50.00,t
323,2023-11-19,2024-02-01,50.00,t
323,2023-11-19,2024-03-01,50.00,t
323,2023-11-19,2024-04-01,50.00,t
323,2023-11-19,2024-05-01,50.00,t
323,2023-11-19,2024-06-01,50.00,t
323,2023-11-19,2024-07-01,50.00,t
323,2023-11-19,2024-08-01,50.00,t
323,2023-11-19,2024-09-01,50.00,t
323,2023-11-19,2024-10-01,50.00,t
323,2023-11-19,2024-11-01,50.00,t
323,2023-11-19,2024-12-01,50.00,t
323,2023-11-19,2025-01-01,50.00,t
324,2024-05-22,2024-06-01,50.00,t
324,2024-05-22,2024-07-01,50.00,t
324,2024-05-22,2024-08-01,50.00,t
324,2024-05-22,2024-09-01,50.00,t
324,2024-05-22,2024-10-01,50.00,t
324,2024-05-22,2024-11-01,50.00,t
324,2024-05-22,2024-12-01,50.00,t
324,2024-05-22,2025-01-01,50.00,t
325,2023-11-17,2023-12-01,50.00,t
325,2023-11-17,2024-01-01,50.00,t
325,2023-11-17,2024-02-01,50.00,t
325,2023-11-17,2024-03-01,50.00,t
325,2023-11-17,2024-04-01,50.00,t
325,2023-11-17,2024-05-01,50.00,t
325,2023-11-17,2024-06-01,50.00,t
325,2023-11-17,2024-07-01,50.00,t
325,2023-11-17,2024-08-01,50.00,t
325,2023-11-17,2024-09-01,50.00,t
325,2023-11-17,2024-10-01,50.00,t
325,2023-11-17,2024-11-01,50.00,t
325,2023-11-17,2024-12-01,50.00,t
325,2023-11-17,2025-01-01,50.00,t
326,2024-11-11,2024-12-01,50.00,t
326,2024-11-11,2025-01-01,50.00,t
327,2024-10-10,2024-11-01,20.00,t
327,2024-10-10,2024-12-01,20.00,t
327,2024-10-10,2025-01-01,20.00,t
328,2024-10-23,2024-11-01,20.00,t
328,2024-10-23,2024-12-01,20.00,t
328,2024-10-23,2025-01-01,20.00,t
329,2024-01-22,2024-02-01,50.00,t
329,2024-01-22,2024-03-01,50.00,t
329,2024-01-22,2024-04-01,50.00,t
329,2024-01-22,2024-05-01,50.00,t
329,2024-01-22,2024-06-01,50.00,t
329,2024-01-22,2024-07-01,50.00,t
329,2024-01-22,2024-08-01,50.00,t
329,2024-01-22,2024-09-01,50.00,t
329,2024-01-22,2024-10-01,50.00,t
329,2024-01-22,2024-11-01,50.00,t
329,2024-01-22,2024-12-01,50.00,t
329,2024-01-22,2025-01-01,50.00,t
330,2024-07-06,2024-08-01,20.00,t
330,2024-07-06,2024-09-01,20.00,t
330,2024-07-06,2024-10-01,20.00,t
330,2024-07-06,2024-11-01,20.00,t
330,2024-07-06,2024-12-01,20.00,t
330,2024-07-06,2025-01-01,20.00,t
331,2024-06-17,2024-07-01,20.00,t
331,2024-06-17,2024-08-01,20.00,t
331,2024-06-17,2024-09-01,20.00,t
331,2024-06-17,2024-10-01,20.00,t
331,2024-06-17,2024-11-01,20.00,t
331,2024-06-17,2024-12-01,20.00,t
331,2024-06-17,2025-01-01,20.00,t
332,2023-01-09,2024-12-01,20.00,t
332,2023-01-09,2025-01-01,20.00,t
333,2023-09-27,2023-10-01,20.00,t
333,2023-09-27,2023-11-01,20.00,t
333,2023-09-27,2023-12-01,20.00,t
333,2023-09-27,2024-01-01,20.00,t
333,2023-09-27,2024-02-01,20.00,t
333,2023-09-27,2024-03-01,20.00,t
333,2023-09-27,2024-04-01,20.00,t
333,2023-09-27,2024-05-01,20.00,t
333,2023-09-27,2024-06-01,20.00,t
333,2023-09-27,2024-07-01,20.00,t
333,2023-09-27,2024-08-01,20.00,t
333,2023-09-27,2024-09-01,20.00,t
333,2023-09-27,2024-10-01,20.00,t
333,2023-09-27,2024-11-01,20.00,t
333,2023-09-27,2024-12-01,20.00,t
333,2023-09-27,2025-01-01,20.00,t
334,2024-07-30,2024-08-01,20.00,t
334,2024-07-30,2024-09-01,20.00,t
334,2024-07-30,2024-10-01,20.00,t
334,2024-07-30,2024-11-01,20.00,t
334,2024-07-30,2024-12-01,20.00,t
334,2024-07-30,2025-01-01,20.00,t
335,2023-12-14,2024-01-01,50.00,t
335,2023-12-14,2024-02-01,50.00,t
335,2023-12-14,2024-03-01,50.00,t
335,2023-12-14,2024-04-01,50.00,t
335,2023-12-14,2024-05-01,50.00,t
335,2023-12-14,2024-06-01,50.00,t
335,2023-12-14,2024-07-01,50.00,t
335,2023-12-14,2024-08-01,50.00,t
335,2023-12-14,2024-09-01,50.00,t
335,2023-12-14,2024-10-01,50.00,t
335,2023-12-14,2024-11-01,50.00,t
335,2023-12-14,2024-12-01,50.00,t
335,2023-12-14,2025-01-01,50.00,t
336,2023-05-22,2023-06-01,50.00,t
336,2023-05-22,2023-07-01,50.00,t
336,2023-05-22,2023-08-01,50.00,t
336,2023-05-22,2023-09-01,50.00,t
336,2023-05-22,2023-10-01,50.00,t
336,2023-05-22,2023-11-01,50.00,t
336,2023-05-22,2023-12-01,50.00,t
336,2023-05-22,2024-01-01,50.00,t
336,2023-05-22,2024-02-01,50.00,t
336,2023-05-22,2024-03-01,50.00,t
336,2023-05-22,2024-04-01,50.00,t
336,2023-05-22,2024-05-01,50.00,t
336,2023-05-22,2024-06-01,50.00,t
336,2023-05-22,2024-07-01,50.00,t
336,2023-05-22,2024-08-01,50.00,t
336,2023-05-22,2024-09-01,50.00,t
336,2023-05-22,2024-10-01,50.00,t
336,2023-05-22,2024-11-01,50.00,t
336,2023-05-22,2024-12-01,50.00,t
336,2023-05-22,2025-01-01,50.00,t
337,2023-05-21,2024-08-01,20.00,t
337,2023-05-21,2024-09-01,20.00,t
337,2023-05-21,2024-10-01,20.00,t
337,2023-05-21,2024-11-01,20.00,t
337,2023-05-21,2024-12-01,20.00,t
337,2023-05-21,2025-01-01,20.00,t
338,2024-07-23,2024-08-01,50.00,t
338,2024-07-23,2024-09-01,50.00,t
338,2024-07-23,2024-10-01,50.00,t
338,2024-07-23,2024-11-01,50.00,t
338,2024-07-23,2024-12-01,50.00,t
338,2024-07-23,2025-01-01,50.00,t
339,2024-05-09,2024-06-01,50.00,t
339,2024-05-09,2024-07-01,50.00,t
339,2024-05-09,2024-08-01,50.00,t
339,2024-05-09,2024-09-01,50.00,t
339,2024-05-09,2024-10-01,50.00,t
339,2024-05-09,2024-11-01,50.00,t
339,2024-05-09,2024-12-01,50.00,t
339,2024-05-09,2025-01-01,50.00,t
340,2024-03-31,2024-04-01,20.00,t
340,2024-03-31,2024-05-01,20.00,t
340,2024-03-31,2024-06-01,20.00,t
340,2024-03-31,2024-07-01,20.00,t
340,2024-03-31,2024-08-01,20.00,t
340,2024-03-31,2024-09-01,20.00,t
340,2024-03-31,2024-10-01,20.00,t
340,2024-03-31,2024-11-01,20.00,t
340,2024-03-31,2024-12-01,20.00,t
340,2024-03-31,2025-01-01,20.00,t
341,2024-06-14,2024-07-01,20.00,t
341,2024-06-14,2024-08-01,20.00,t
341,2024-06-14,2024-09-01,20.00,t
341,2024-06-14,2024-10-01,20.00,t
341,2024-06-14,2024-11-01,20.00,t
341,2024-06-14,2024-12-01,20.00,t
341,2024-06-14,2025-01-01,20.00,t
342,2024-12-13,2025-01-01,50.00,t
343,2023-12-08,2024-08-01,20.00,t
343,2023-12-08,2024-09-01,20.00,t
343,2023-12-08,2024-10-01,20.00,t
343,2023-12-08,2024-11-01,20.00,t
343,2023-12-08,2024-12-01,20.00,t
343,2023-12-08,2025-01-01,20.00,t
344,2024-01-07,2024-02-01,50.00,t
344,2024-01-07,2024-03-01,50.00,t
344,2024-01-07,2024-04-01,50.00,t
344,2024-01-07,2024-05-01,50.00,t
344,2024-01-07,2024-06-01,50.00,t
344,2024-01-07,2024-07-01,50.00,t
344,2024-01-07,2024-08-01,50.00,t
344,2024-01-07,2024-09-01,50.00,t
344,2024-01-07,2024-10-01,50.00,t
344,2024-01-07,2024-11-01,50.00,t
344,2024-01-07,2024-12-01,50.00,t
344,2024-01-07,2025-01-01,50.00,t
345,2023-09-14,2023-10-01,50.00,t
345,2023-09-14,2023-11-01,50.00,t
345,2023-09-14,2023-12-01,50.00,t
345,2023-09-14,2024-01-01,50.00,t
345,2023-09-14,2024-02-01,50.00,t
345,2023-09-14,2024-03-01,50.00,t
345,2023-09-14,2024-04-01,50.00,t
345,2023-09-14,2024-05-01,50.00,t
345,2023-09-14,2024-06-01,50.00,t
345,2023-09-14,2024-07-01,50.00,t
345,2023-09-14,2024-08-01,50.00,t
345,2023-09-14,2024-09-01,50.00,t
345,2023-09-14,2024-10-01,50.00,t
345,2023-09-14,2024-11-01,50.00,t
345,2023-09-14,2024-12-01,50.00,t
345,2023-09-14,2025-01-01,50.00,t
346,2024-06-05,2024-07-01,50.00,t
346,2024-06-05,2024-08-01,50.00,t
346,2024-06-05,2024-09-01,50.00,t
346,2024-06-05,2024-10-01,50.00,t
346,2024-06-05,2024-11-01,50.00,t
346,2024-06-05,2024-12-01,50.00,t
346,2024-06-05,2025-01-01,50.00,t
347,2024-03-20,2024-04-01,50.00,t
347,2024-03-20,2024-05-01,50.00,t
347,2024-03-20,2024-06-01,50.00,t
347,2024-03-20,2024-07-01,50.00,t
347,2024-03-20,2024-08-01,50.00,t
347,2024-03-20,2024-09-01,50.00,t
347,2024-03-20,2024-10-01,50.00,t
347,2024-03-20,2024-11-01,50.00,t
347,2024-03-20,2024-12-01,50.00,t
347,2024-03-20,2025-01-01,50.00,t
348,2024-09-20,2024-10-01,50.00,t
348,2024-09-20,2024-11-01,50.00,t
348,2024-09-20,2024-12-01,50.00,t
348,2024-09-20,2025-01-01,50.00,t
349,2024-06-23,2024-07-01,20.00,t
349,2024-06-23,2024-08-01,20.00,t
349,2024-06-23,2024-09-01,20.00,t
349,2024-06-23,2024-10-01,20.00,t
349,2024-06-23,2024-11-01,20.00,t
349,2024-06-23,2024-12-01,20.00,t
349,2024-06-23,2025-01-01,20.00,t
350,2024-07-03,2024-08-01,50.00,t
350,2024-07-03,2024-09-01,50.00,t
350,2024-07-03,2024-10-01,50.00,t
350,2024-07-03,2024-11-01,50.00,t
350,2024-07-03,2024-12-01,50.00,t
350,2024-07-03,2025-01-01,50.00,t
351,2023-02-25,2023-03-01,20.00,t
351,2023-02-25,2023-04-01,20.00,t
351,2023-02-25,2023-05-01,20.00,t
351,2023-02-25,2023-06-01,20.00,t
351,2023-02-25,2023-07-01,20.00,t
351,2023-02-25,2023-08-01,20.00,t
351,2023-02-25,2023-09-01,20.00,t
351,2023-02-25,2023-10-01,20.00,t
351,2023-02-25,2023-11-01,20.00,t
351,2023-02-25,2023-12-01,20.00,t
351,2023-02-25,2024-01-01,20.00,t
351,2023-02-25,2024-02-01,20.00,t
351,2023-02-25,2024-03-01,20.00,t
351,2023-02-25,2024-04-01,20.00,t
351,2023-02-25,2024-05-01,20.00,t
351,2023-02-25,2024-06-01,20.00,t
351,2023-02-25,2024-07-01,20.00,t
351,2023-02-25,2024-08-01,20.00,t
351,2023-02-25,2024-09-01,20.00,t
351,2023-02-25,2024-10-01,20.00,t
351,2023-02-25,2024-11-01,20.00,t
351,2023-02-25,2024-12-01,20.00,t
351,2023-02-25,2025-01-01,20.00,t
352,2023-03-11,2023-04-01,20.00,t
352,2023-03-11,2023-05-01,20.00,t
352,2023-03-11,2023-06-01,20.00,t
352,2023-03-11,2023-07-01,20.00,t
352,2023-03-11,2023-08-01,20.00,t
352,2023-03-11,2023-09-01,20.00,t
352,2023-03-11,2023-10-01,20.00,t
352,2023-03-11,2023-11-01,20.00,t
352,2023-03-11,2023-12-01,20.00,t
352,2023-03-11,2024-01-01,20.00,t
352,2023-03-11,2024-02-01,20.00,t
352,2023-03-11,2024-03-01,20.00,t
352,2023-03-11,2024-04-01,20.00,t
352,2023-03-11,2024-05-01,20.00,t
352,2023-03-11,2024-06-01,20.00,t
352,2023-03-11,2024-07-01,20.00,t
352,2023-03-11,2024-08-01,20.00,t
352,2023-03-11,2024-09-01,20.00,t
352,2023-03-11,2024-10-01,20.00,t
352,2023-03-11,2024-11-01,20.00,t
352,2023-03-11,2024-12-01,20.00,t
352,2023-03-11,2025-01-01,20.00,t
353,2023-06-05,2024-11-01,20.00,t
353,2023-06-05,2024-12-01,20.00,t
353,2023-06-05,2025-01-01,20.00,t
354,2024-12-03,2025-01-01,50.00,t
355,2023-03-21,2023-04-01,50.00,t
355,2023-03-21,2023-05-01,50.00,t
355,2023-03-21,2023-06-01,50.00,t
355,2023-03-21,2023-07-01,50.00,t
355,2023-03-21,2023-08-01,50.00,t
355,2023-03-21,2023-09-01,50.00,t
355,2023-03-21,2023-10-01,50.00,t
355,2023-03-21,2023-11-01,50.00,t
355,2023-03-21,2023-12-01,50.00,t
355,2023-03-21,2024-01-01,50.00,t
355,2023-03-21,2024-02-01,50.00,t
355,2023-03-21,2024-03-01,50.00,t
355,2023-03-21,2024-04-01,50.00,t
355,2023-03-21,2024-05-01,50.00,t
355,2023-03-21,2024-06-01,50.00,t
355,2023-03-21,2024-07-01,50.00,t
355,2023-03-21,2024-08-01,50.00,t
355,2023-03-21,2024-09-01,50.00,t
355,2023-03-21,2024-10-01,50.00,t
355,2023-03-21,2024-11-01,50.00,t
355,2023-03-21,2024-12-01,50.00,t
355,2023-03-21,2025-01-01,50.00,t
356,2024-04-01,2024-04-01,20.00,t
356,2024-04-01,2024-05-01,20.00,t
356,2024-04-01,2024-06-01,20.00,t
356,2024-04-01,2024-07-01,20.00,t
356,2024-04-01,2024-08-01,20.00,t
356,2024-04-01,2024-09-01,20.00,t
356,2024-04-01,2024-10-01,20.00,t
356,2024-04-01,2024-11-01,20.00,t
356,2024-04-01,2024-12-01,20.00,t
356,2024-04-01,2025-01-01,20.00,t
357,2023-08-20,2023-09-01,50.00,t
357,2023-08-20,2023-10-01,50.00,t
357,2023-08-20,2023-11-01,50.00,t
357,2023-08-20,2023-12-01,50.00,t
357,2023-08-20,2024-01-01,50.00,t
357,2023-08-20,2024-02-01,50.00,t
357,2023-08-20,2024-03-01,50.00,t
357,2023-08-20,2024-04-01,50.00,t
357,2023-08-20,2024-05-01,50.00,t
357,2023-08-20,2024-06-01,50.00,t
357,2023-08-20,2024-07-01,50.00,t
357,2023-08-20,2024-08-01,50.00,t
357,2023-08-20,2024-09-01,50.00,t
357,2023-08-20,2024-10-01,50.00,t
357,2023-08-20,2024-11-01,50.00,t
357,2023-08-20,2024-12-01,50.00,t
357,2023-08-20,2025-01-01,50.00,t
358,2023-07-22,2023-08-01,50.00,t
358,2023-07-22,2023-09-01,50.00,t
358,2023-07-22,2023-10-01,50.00,t
358,2023-07-22,2023-11-01,50.00,t
358,2023-07-22,2023-12-01,50.00,t
358,2023-07-22,2024-01-01,50.00,t
358,2023-07-22,2024-02-01,50.00,t
358,2023-07-22,2024-03-01,50.00,t
358,2023-07-22,2024-04-01,50.00,t
358,2023-07-22,2024-05-01,50.00,t
358,2023-07-22,2024-06-01,50.00,t
358,2023-07-22,2024-07-01,50.00,t
358,2023-07-22,2024-08-01,50.00,t
358,2023-07-22,2024-09-01,50.00,t
358,2023-07-22,2024-10-01,50.00,t
358,2023-07-22,2024-11-01,50.00,t
358,2023-07-22,2024-12-01,50.00,t
358,2023-07-22,2025-01-01,50.00,t
359,2024-01-18,2024-08-01,20.00,t
359,2024-01-18,2024-09-01,20.00,t
359,2024-01-18,2024-10-01,20.00,t
359,2024-01-18,2024-11-01,20.00,t
359,2024-01-18,2024-12-01,20.00,t
359,2024-01-18,2025-01-01,20.00,t
360,2024-01-09,2024-02-01,50.00,t
360,2024-01-09,2024-03-01,50.00,t
360,2024-01-09,2024-04-01,50.00,t
360,2024-01-09,2024-05-01,50.00,t
360,2024-01-09,2024-06-01,50.00,t
360,2024-01-09,2024-07-01,50.00,t
360,2024-01-09,2024-08-01,50.00,t
360,2024-01-09,2024-09-01,50.00,t
360,2024-01-09,2024-10-01,50.00,t
360,2024-01-09,2024-11-01,50.00,t
360,2024-01-09,2024-12-01,50.00,t
360,2024-01-09,2025-01-01,50.00,t
361,2024-01-28,2024-02-01,50.00,t
361,2024-01-28,2024-03-01,50.00,t
361,2024-01-28,2024-04-01,50.00,t
361,2024-01-28,2024-05-01,50.00,t
361,2024-01-28,2024-06-01,50.00,t
361,2024-01-28,2024-07-01,50.00,t
361,2024-01-28,2024-08-01,50.00,t
361,2024-01-28,2024-09-01,50.00,t
361,2024-01-28,2024-10-01,50.00,t
361,2024-01-28,2024-11-01,50.00,t
361,2024-01-28,2024-12-01,50.00,t
361,2024-01-28,2025-01-01,50.00,t
362,2023-12-23,2024-01-01,50.00,t
362,2023-12-23,2024-02-01,50.00,t
362,2023-12-23,2024-03-01,50.00,t
362,2023-12-23,2024-04-01,50.00,t
362,2023-12-23,2024-05-01,50.00,t
362,2023-12-23,2024-06-01,50.00,t
362,2023-12-23,2024-07-01,50.00,t
362,2023-12-23,2024-08-01,50.00,t
362,2023-12-23,2024-09-01,50.00,t
362,2023-12-23,2024-10-01,50.00,t
362,2023-12-23,2024-11-01,50.00,t
362,2023-12-23,2024-12-01,50.00,t
362,2023-12-23,2025-01-01,50.00,t
363,2023-12-15,2024-01-01,50.00,t
363,2023-12-15,2024-02-01,50.00,t
363,2023-12-15,2024-03-01,50.00,t
363,2023-12-15,2024-04-01,50.00,t
363,2023-12-15,2024-05-01,50.00,t
363,2023-12-15,2024-06-01,50.00,t
363,2023-12-15,2024-07-01,50.00,t
363,2023-12-15,2024-08-01,50.00,t
363,2023-12-15,2024-09-01,50.00,t
